DCUID,PLL_KEY,OLD_COARSE,OLD_FINE,OLD_DELAY,OFFSET,TARGET_DELAY,NEW_COARSE,NEW_FINE,NEW_DELAY,DIFF_PLL
14089715,703535684,5,11,136.458,9,145.458,5,20,145.833,9.375
14415575,702487108,5,16,141.667,10,151.667,6,2,152.083,10.4167
14283895,-2114052540,7,6,181.25,-2,179.25,7,4,179.167,-2.08333
14285483,-2084889788,5,14,139.583,-8,131.583,5,6,131.25,-8.33333
8320519,695147076,5,14,139.583,9,148.583,5,23,148.958,9.375
14022407,2050956100,7,2,177.083,9,186.083,7,11,186.458,9.375
12448187,956177988,6,6,156.25,-4,152.25,6,2,152.083,-4.16667
14285931,-1438704828,7,1,176.042,6,182.042,7,7,182.292,6.25
5701099,-2093016252,7,1,176.042,3,179.042,7,4,179.167,3.125
8321799,1916739396,7,0,175,9,184,7,9,184.375,9.375
14414375,2088639812,7,7,182.292,2,184.292,7,9,184.375,2.08333
6158891,-2073355708,4,20,120.833,-2,118.833,4,18,118.75,-2.08334
16707955,1776229188,7,14,189.583,-4,185.583,7,10,185.417,-4.16666
12516423,1408703556,7,20,195.833,2,197.833,7,22,197.917,2.08334
12251675,2045582148,4,6,106.25,8,114.25,4,14,114.583,8.33334
7992427,-1421927612,7,0,175,-7,168,6,17,167.708,-7.29167
5502679,859773764,6,6,156.25,9,165.25,6,15,165.625,9.375
4061946,1123949892,7,4,179.167,9,188.167,7,13,188.542,9.375
8059335,-1830871740,5,15,140.625,6,146.625,5,21,146.875,6.25
7730419,1088363588,6,15,165.625,1,166.625,6,16,166.667,1.04167
16642459,594746180,6,6,156.25,5,161.25,6,11,161.458,5.20833
6223887,964566084,6,4,154.167,5,159.167,6,9,159.375,5.20833
12517099,2042567748,7,3,178.125,-8,170.125,6,19,169.792,-8.33333
6025947,1499405892,6,19,169.792,-5,164.792,6,14,164.583,-5.20834
3404759,1920801348,7,8,183.333,2,185.333,7,10,185.417,2.08334
7796267,2044402500,5,0,125,0,125,5,0,125,0
13759415,1937645124,7,4,179.167,7,186.167,7,11,186.458,7.29166
13892087,-2130895804,7,11,186.458,-4,182.458,7,7,182.292,-4.16666
3931223,-2101404348,6,18,168.75,3,171.75,6,21,171.875,3.125
11924730,444013380,7,16,191.667,-3,188.667,7,13,188.542,-3.125
14350599,695147588,5,18,143.75,-5,138.75,5,13,138.542,-5.20833
3864303,1383537732,7,17,192.708,8,200.708,8,1,201.042,8.33334
13761287,1374362436,4,21,121.875,9,130.875,5,6,131.25,9.375
4126363,-2072175804,7,15,190.625,3,193.625,7,18,193.75,3.125
4062199,1107107396,7,14,189.583,8,197.583,7,22,197.917,8.33334
14349835,1776230212,7,17,192.708,0,192.708,7,17,192.708,0
5897243,1491017284,6,15,165.625,-3,162.625,6,12,162.5,-3.125
3537163,851385412,5,21,146.875,-4,142.875,5,17,142.708,-4.16667
3668523,1551702852,7,16,191.667,1,192.667,7,17,192.708,1.04166
14611194,1392320324,7,12,187.5,-7,180.5,7,5,180.208,-7.29167
8255019,-1562437052,6,19,169.792,6,175.792,7,1,176.042,6.25
14023767,-1421927100,7,1,176.042,0,176.042,7,1,176.042,0
16446875,1760500804,7,16,191.667,2,193.667,7,18,193.75,2.08333
16514603,-2124473788,6,22,172.917,7,179.917,7,5,180.208,7.29166
6224875,419306820,7,2,177.083,-1,176.083,7,1,176.042,-1.04166
11792883,434576452,4,13,113.542,-7,106.542,4,6,106.25,-7.29166
8122827,996088388,5,13,138.542,10,148.542,5,23,148.958,10.4167
7993935,-1828839868,6,6,156.25,6,162.25,6,12,162.5,6.25
12188495,855513668,6,2,152.083,6,158.083,6,8,158.333,6.25
8321479,612178756,7,6,181.25,-7,174.25,6,23,173.958,-7.29167
14610987,1551703620,7,13,188.542,-9,179.542,7,4,179.167,-9.375
3534875,964107588,6,18,168.75,6,174.75,7,0,175,6.25
14282811,1759976004,5,11,136.458,7,143.458,5,18,143.75,7.29167
5699915,1132272196,7,10,185.417,-5,180.417,7,5,180.208,-5.20834
14283675,-1863116220,5,4,129.167,5,134.167,5,9,134.375,5.20833
3798855,828316996,5,15,140.625,0,140.625,5,15,140.625,0
13760671,-2093015228,7,1,176.042,-7,169.042,6,18,168.75,-7.29167
16512627,729684804,6,11,161.458,9,170.458,6,20,170.833,9.375
8322163,574562116,6,22,172.917,-1,171.917,6,21,171.875,-1.04167
7798010,721231172,6,9,159.375,0,159.375,6,9,159.375,0
14021079,1006181188,4,21,121.875,-8,113.875,4,13,113.542,-8.33334
16645771,742333252,5,21,146.875,10,156.875,6,7,157.292,10.4167
3667627,-2082530492,7,0,175,2,177,7,2,177.083,2.08333
3797767,1090329156,7,6,181.25,6,187.25,7,12,187.5,6.25
5765787,2045188932,4,12,112.5,10,122.5,4,22,122.917,10.4167
3799995,1358830916,7,3,178.125,-10,168.125,6,17,167.708,-10.4167
16119279,-1703011260,7,4,179.167,-8,171.167,6,20,170.833,-8.33334
4125879,-1705042108,6,18,168.75,-5,163.75,6,13,163.542,-5.20833
16449139,1363091268,6,20,170.833,0,170.833,6,20,170.833,0
8057319,1367219268,7,4,179.167,-2,177.167,7,2,177.083,-2.08334
8059227,1509825860,7,6,181.25,-7,174.25,6,23,173.958,-7.29167
14548311,-2114512316,7,15,190.625,-8,182.625,7,7,182.292,-8.33333
16645511,-1535501500,5,16,141.667,9,150.667,6,1,151.042,9.375
16708999,1014176580,5,5,130.208,2,132.208,5,7,132.292,2.08334
14087627,695016004,3,5,80.2083,7,87.2083,3,12,87.5,7.29166
12451571,834607684,6,5,155.208,4,159.208,6,9,159.375,4.16667
14611031,855513924,6,2,152.083,4,156.083,6,6,156.25,4.16667
5501259,1115495492,7,12,187.5,2,189.5,7,14,189.583,2.08333
14613023,1816076100,7,23,198.958,0,198.958,7,23,198.958,0
12515351,1132272708,7,12,187.5,-9,178.5,7,3,178.125,-9.375
7797819,1794972484,8,7,207.292,9,216.292,8,16,216.667,9.375
6027891,2067734340,6,21,171.875,-5,166.875,6,16,166.667,-5.20833
3864075,1937644868,7,5,180.208,10,190.208,7,15,190.625,10.4167
14614203,603856708,7,4,179.167,-2,177.167,7,2,177.083,-2.08334
4127211,1526144836,7,19,194.792,6,200.792,8,1,201.042,6.25
3667415,1543052100,6,2,152.083,-9,143.083,5,17,142.708,-9.375
3537495,-1460724924,6,16,166.667,-3,163.667,6,13,163.542,-3.125
11927195,996089668,5,16,141.667,-3,138.667,5,13,138.542,-3.125
4061867,-2073093052,6,19,169.792,1,170.792,6,20,170.833,1.04166
3275599,-1401479356,7,21,196.875,4,200.875,8,1,201.042,4.16667
16120939,1534532932,7,22,197.917,6,203.917,8,4,204.167,6.25
7470347,1920408644,7,17,192.708,-2,190.708,7,15,190.625,-2.08333
3537431,1111432004,6,21,171.875,5,176.875,7,2,177.083,5.20833
14613611,-1417798588,7,7,182.292,-7,175.292,7,0,175,-7.29167
16184251,-2130829500,7,6,181.25,-5,176.25,7,1,176.042,-5.20833
16383595,-2080826300,6,4,154.167,1,155.167,6,5,155.208,1.04166
16383323,457120324,6,23,173.958,3,176.958,7,2,177.083,3.125
7860891,2038308164,7,2,177.083,10,187.083,7,12,187.5,10.4167
16711283,-1812128444,6,11,161.458,-5,156.458,6,6,156.25,-5.20833
13890034,-1443423420,7,14,189.583,-3,186.583,7,11,186.458,-3.125
7995115,863575108,5,5,130.208,9,139.208,5,14,139.583,9.375
3667563,1006509124,6,8,158.333,-4,154.333,6,4,154.167,-4.16666
12515355,1121918532,6,19,169.792,9,178.792,7,4,179.167,9.375
7600331,1807686212,7,17,192.708,-10,182.708,7,7,182.292,-10.4167
6025863,1413160004,5,10,135.417,0,135.417,5,10,135.417,0
5963399,1407916612,4,18,118.75,-4,114.75,4,14,114.583,-4.16666
11662399,-1703010492,7,7,182.292,-10,172.292,6,21,171.875,-10.4167
5963303,469638980,7,5,180.208,-5,175.208,7,0,175,-5.20833
11923991,-2097734588,7,19,194.792,9,203.792,8,4,204.167,9.375
16250331,1538989124,5,14,139.583,-8,131.583,5,6,131.25,-8.33333
14284207,2025790276,6,23,173.958,2,175.958,7,1,176.042,2.08334
5895435,855055428,6,19,169.792,8,177.792,7,3,178.125,8.33333
16185051,-1690362300,7,0,175,-2,173,6,22,172.917,-2.08333
7729543,702224964,3,11,86.4583,1,87.4583,3,12,87.5,1.04166
4128247,-2105730492,7,10,185.417,6,191.417,7,16,191.667,6.25
8058315,863640644,5,0,125,-4,121,4,20,120.833,-4.16666
16447751,1374624324,6,15,165.625,8,173.625,6,23,173.958,8.33333
3537175,-1686233532,7,5,180.208,-6,174.208,6,23,173.958,-6.25
12056907,1391926340,7,17,192.708,-9,183.708,7,8,183.333,-9.375
5504459,-1841620156,4,10,110.417,-9,101.417,4,1,101.042,-9.375
3538235,1820138564,8,13,213.542,-6,207.542,8,7,207.292,-6.25
5896055,2079792964,7,21,196.875,-8,188.875,7,13,188.542,-8.33333
14351063,1526144580,7,19,194.792,0,194.792,7,19,194.792,0
16514291,692001860,6,4,154.167,6,160.167,6,10,160.417,6.25
14611687,954146372,5,18,143.75,-8,135.75,5,10,135.417,-8.33333
16709163,-1562436796,6,21,171.875,-10,161.875,6,11,161.458,-10.4167
15990295,1518149444,7,12,187.5,-8,179.5,7,4,179.167,-8.33333
8057095,872028996,4,18,118.75,-8,110.75,4,10,110.417,-8.33334
3864955,1912479556,7,3,178.125,-8,170.125,6,19,169.792,-8.33333
13760987,-1552475580,7,17,192.708,8,200.708,8,1,201.042,8.33334
14021419,-1552737468,6,0,150,-9,141,5,15,140.625,-9.375
12187307,989732420,6,7,157.292,-5,152.292,6,2,152.083,-5.20834
7599035,-1829299388,6,14,164.583,1,165.583,6,15,165.625,1.04167
5960207,1090395204,7,1,176.042,8,184.042,7,9,184.375,8.33333
3601671,593959492,4,16,116.667,2,118.667,4,18,118.75,2.08334
14284543,1776228932,7,13,188.542,-7,181.542,7,6,181.25,-7.29167
15858795,457120836,7,0,175,9,184,7,9,184.375,9.375
7993899,1509825348,7,8,183.333,4,187.333,7,12,187.5,4.16667
14548727,-1451419068,7,7,182.292,-5,177.292,7,2,177.083,-5.20834
11991575,587078468,7,0,175,-6,169,6,18,168.75,-6.25
12253519,1518148420,7,8,183.333,6,189.333,7,14,189.583,6.25
12448627,2076121924,6,22,172.917,1,173.917,6,23,173.958,1.04166
14417451,-1536222396,6,17,167.708,0,167.708,6,17,167.708,0
14548635,1375411012,6,12,162.5,-7,155.5,6,5,155.208,-7.29167
5896631,-1401021884,7,2,177.083,6,183.083,7,8,183.333,6.25
12317415,-1401021116,7,5,180.208,7,187.208,7,12,187.5,7.29167
14283519,1115561540,7,7,182.292,3,185.292,7,10,185.417,3.125
8253931,1757092676,6,7,157.292,-2,155.292,6,5,155.208,-2.08334
14087418,1918836548,6,18,168.75,-6,162.75,6,12,162.5,-6.25
3668715,1516182596,6,13,163.542,8,171.542,6,21,171.875,8.33333
4062027,-1694687676,7,12,187.5,-6,181.5,7,6,181.25,-6.25
16643187,-1694622908,7,0,175,8,183,7,8,183.333,8.33333
7729611,-1535304892,7,13,188.542,9,197.542,7,22,197.917,9.375
12055851,1769806404,8,12,212.5,-6,206.5,8,6,206.25,-6.25
11663835,-1539630012,5,12,137.5,7,144.5,5,19,144.792,7.29167
16710927,1542134852,5,2,127.083,0,127.083,5,2,127.083,0
5371123,1006443076,6,10,160.417,-5,155.417,6,5,155.208,-5.20834
12319803,1012603716,4,4,104.167,3,107.167,4,7,107.292,3.125
15856059,595204932,5,18,143.75,4,147.75,5,22,147.917,4.16667
11665035,593435716,6,23,173.958,0,173.958,6,23,173.958,0
14547831,2067733060,7,0,175,-6,169,6,18,168.75,-6.25
16708075,1933516356,6,20,170.833,0,170.833,6,20,170.833,0
6222635,1509760580,7,12,187.5,5,192.5,7,17,192.708,5.20833
8125099,2084510276,7,0,175,0,175,7,0,175,0
16185691,-1426252220,7,12,187.5,-9,178.5,7,3,178.125,-9.375
3604083,1908349764,6,15,165.625,-1,164.625,6,14,164.583,-1.04167
14087815,837491268,3,23,98.9583,-7,91.9583,3,16,91.6667,-7.29167
15987211,1807686980,7,19,194.792,-1,193.792,7,18,193.75,-1.04167
3929459,1136598340,7,4,179.167,2,181.167,7,6,181.25,2.08333
16711275,1514085444,6,19,169.792,-1,168.792,6,18,168.75,-1.04167
13761979,440344388,7,1,176.042,8,184.042,7,9,184.375,8.33333
6224919,1912020036,7,17,192.708,1,193.708,7,18,193.75,1.04167
12449883,611786052,7,16,191.667,8,199.667,8,0,200,8.33333
11926095,-1544085948,7,20,195.833,4,199.833,8,0,200,4.16667
16643031,-1463870908,7,0,175,-9,166,6,15,165.625,-9.375
3928567,829889348,6,17,167.708,6,173.708,6,23,173.958,6.25
3538419,1115561284,7,5,180.208,-6,174.208,6,23,173.958,-6.25
12514543,469573444,7,11,186.458,-6,180.458,7,5,180.208,-6.25
12188477,419307076,7,0,175,5,180,7,5,180.208,5.20833
7993611,721296964,6,3,153.125,-6,147.125,5,21,146.875,-6.25
12448651,868162628,6,8,158.333,0,158.333,6,8,158.333,0
5372991,-1694621884,7,4,179.167,3,182.167,7,7,182.292,3.125
7470087,1002379844,6,0,150,-5,145,5,19,144.792,-5.20833
14285303,1908350532,6,19,169.792,3,172.792,6,22,172.917,3.125
11990635,-1856037820,5,9,134.375,-7,127.375,5,2,127.083,-7.29166
8322059,1811815236,8,0,200,7,207,8,7,207.292,7.29167
6159475,612179268,7,8,183.333,-5,178.333,7,3,178.125,-5.20833
5701235,-1828840124,6,3,153.125,4,157.125,6,7,157.292,4.16667
14089399,-1707140284,6,21,171.875,-1,170.875,6,20,170.833,-1.04167
6224219,-1712382908,6,17,167.708,2,169.708,6,19,169.792,2.08334
4060275,-2131288252,7,20,195.833,-5,190.833,7,15,190.625,-5.20833
6158863,-1560732604,6,0,150,-5,145,5,19,144.792,-5.20833
11991411,1816075076,7,23,198.958,-10,188.958,7,13,188.542,-10.4167
3799979,1820138820,8,12,212.5,10,222.5,8,22,222.917,10.4167
5764823,452794948,7,9,184.375,-4,180.375,7,5,180.208,-4.16667
14349771,-2084890044,5,12,137.5,9,146.5,5,21,146.875,9.375
3406811,1542658628,6,9,159.375,6,165.375,6,15,165.625,6.25
8321835,-2123948988,4,19,119.792,-10,109.792,4,9,109.375,-10.4167
12448647,2053053252,6,22,172.917,-7,165.917,6,15,165.625,-7.29167
13759791,968825924,6,2,152.083,4,156.083,6,6,156.25,4.16667
8322810,846666564,6,18,168.75,-3,165.75,6,15,165.625,-3.125
3666391,826219588,5,23,148.958,1,149.958,6,0,150,1.04167
4059527,595204676,5,16,141.667,-6,135.667,5,10,135.417,-6.25
3864011,1416830020,6,5,155.208,6,161.208,6,11,161.458,6.25
14546603,725556804,6,2,152.083,-9,143.083,5,17,142.708,-9.375
11924935,1501437252,7,4,179.167,-10,169.167,6,18,168.75,-10.4167
14284075,457120580,7,0,175,-3,172,6,21,171.875,-3.125
14547083,1541085764,5,3,128.125,-2,126.125,5,1,126.042,-2.08334
12317043,587013444,7,10,185.417,-10,175.417,7,0,175,-10.4167
5698263,-2109793212,6,23,173.958,1,174.958,7,0,175,1.04167
12515883,557784132,7,0,175,-2,173,6,22,172.917,-2.08333
5372203,561454148,7,19,194.792,-4,190.792,7,15,190.625,-4.16667
7599659,-1553262012,4,15,115.625,-4,111.625,4,11,111.458,-4.16666
16512411,1952127812,5,12,137.5,7,144.5,5,19,144.792,7.29167
16251627,703273796,3,5,80.2083,1,81.2083,3,6,81.25,1.04166
5960123,704060484,6,17,167.708,6,173.708,6,23,173.958,6.25
16251271,1383931716,7,12,187.5,-6,181.5,7,6,181.25,-6.25
5373245,989731908,6,9,159.375,-10,149.375,5,23,148.958,-10.4167
8125655,1103043652,6,23,173.958,3,176.958,7,2,177.083,3.125
3536939,-1409410236,7,2,177.083,8,185.083,7,10,185.417,8.33334
6225143,585047364,6,16,166.667,-7,159.667,6,9,159.375,-7.29167
3535183,1941904964,6,21,171.875,3,174.875,7,0,175,3.125
5895179,956176964,6,2,152.083,-5,147.083,5,21,146.875,-5.20833
5503623,826219844,5,23,148.958,-5,143.958,5,18,143.75,-5.20833
6027991,1928797252,7,16,191.667,5,196.667,7,21,196.875,5.20833
3538423,-1812128700,6,11,161.458,-10,151.458,6,1,151.042,-10.4167
7993771,880613956,6,18,168.75,4,172.75,6,22,172.917,4.16667
3601739,-1849746108,5,21,146.875,-3,143.875,5,18,143.75,-3.125
7599083,-2089346236,7,20,195.833,-10,185.833,7,10,185.417,-10.4167
5634379,578624068,7,8,183.333,-9,174.333,6,23,173.958,-9.375
3535319,1516183108,6,15,165.625,-5,160.625,6,10,160.417,-5.20833
4125803,1769872452,8,4,204.167,-9,195.167,7,19,194.792,-9.375
14282967,2088640068,7,6,181.25,-8,173.25,6,22,172.917,-8.33333
14417146,954146628,5,18,143.75,6,149.75,6,0,150,6.25
3929547,1807686724,7,19,194.792,10,204.792,8,5,205.208,10.4167
16708187,1514086212,6,22,172.917,6,178.917,7,4,179.167,6.25
6223063,981277764,6,11,161.458,-8,153.458,6,3,153.125,-8.33333
3931611,-2081481660,6,20,170.833,-6,164.833,6,14,164.583,-6.25
13761223,2055019588,7,15,190.625,4,194.625,7,19,194.792,4.16667
16120071,834346052,4,14,114.583,-1,113.583,4,13,113.542,-1.04167
3603563,-1426187708,7,7,182.292,-9,173.292,6,22,172.917,-9.375
4127367,1416567876,6,19,169.792,-10,159.792,6,9,159.375,-10.4167
8255111,1408703044,7,15,190.625,-1,189.625,7,14,189.583,-1.04167
11664411,964501316,6,13,163.542,7,170.542,6,20,170.833,7.29166
11661755,746003268,6,17,167.708,-2,165.708,6,15,165.625,-2.08333
12516071,-1694688700,7,8,183.333,5,188.333,7,13,188.542,5.20834
5632015,-2132861372,6,18,168.75,4,172.75,6,22,172.917,4.16667
7797035,1509826116,7,5,180.208,2,182.208,7,7,182.292,2.08334
7468583,-2106122940,7,18,193.75,3,196.75,7,21,196.875,3.125
14284151,1526537028,7,9,184.375,2,186.375,7,11,186.458,2.08333
14613803,-1426252732,7,13,188.542,-4,184.542,7,9,184.375,-4.16667
14612075,853483332,5,13,138.542,-5,133.542,5,8,133.333,-5.20834
8058583,847060548,6,16,166.667,3,169.667,6,19,169.792,3.125
14611939,1363091012,6,19,169.792,1,170.792,6,20,170.833,1.04166
14283965,1140727364,7,8,183.333,-4,179.333,7,4,179.167,-4.16666
13760023,1803426372,8,1,201.042,-9,192.042,7,16,191.667,-9.375
13762235,452860484,7,1,176.042,-1,175.042,7,0,175,-1.04167
12515463,435821636,5,16,141.667,-8,133.667,5,8,133.333,-8.33334
16383403,-2122900668,7,19,194.792,-2,192.792,7,17,192.708,-2.08334
16119531,1006049860,6,15,165.625,-8,157.625,6,7,157.292,-8.33333
15858603,972889412,6,14,164.583,10,174.583,7,0,175,10.4167
3273003,-1837557180,4,20,120.833,-3,117.833,4,17,117.708,-3.125
7797107,1136597828,7,2,177.083,-2,175.083,7,0,175,-2.08333
6027787,-1854006460,5,21,146.875,8,154.875,6,5,155.208,8.33333
3667515,1090067268,5,16,141.667,-6,135.667,5,10,135.417,-6.25
7732379,1802968388,8,16,216.667,1,217.667,8,17,217.708,1.04166
16513707,2088181060,7,22,197.917,6,203.917,8,4,204.167,6.25
13890546,853482308,5,10,135.417,9,144.417,5,19,144.792,9.375
7795671,1761418052,8,10,210.417,2,212.417,8,12,212.5,2.08333
14023435,1366761028,7,18,193.75,-10,183.75,7,8,183.333,-10.4167
14089835,956177732,6,4,154.167,0,154.167,6,4,154.167,0
7798031,1088100932,4,18,118.75,-4,114.75,4,14,114.583,-4.16666
15987415,962534468,5,16,141.667,-3,138.667,5,13,138.542,-3.125
14417579,-1712907196,4,17,117.708,-10,107.708,4,7,107.292,-10.4167
11925331,1098783300,7,7,182.292,-2,180.292,7,5,180.208,-2.08334
13893239,586620228,7,16,191.667,10,201.667,8,2,202.083,10.4167
13759947,1945574980,7,20,195.833,-1,194.833,7,19,194.792,-1.04166
16121323,-1804132540,6,19,169.792,8,177.792,7,3,178.125,8.33333
11792829,989731396,6,7,157.292,10,167.292,6,17,167.708,10.4167
16184570,1123884868,7,14,189.583,10,199.583,8,0,200,10.4167
6159179,993992260,6,0,150,4,154,6,4,154.167,4.16667
14089443,968826436,6,0,150,7,157,6,7,157.292,7.29167
16118891,561453636,7,18,193.75,1,194.75,7,19,194.792,1.04167
8122939,1013652548,4,0,100,4,104,4,4,104.167,4.16666
7729707,-1863639996,4,2,102.083,0,102.083,4,2,102.083,0
14088919,1354702148,6,20,170.833,8,178.833,7,4,179.167,8.33334
14087199,729620292,6,14,164.583,-3,161.583,6,11,161.458,-3.125
3863255,1098324804,7,22,197.917,9,206.917,8,7,207.292,9.375
14613323,1518213700,7,0,175,8,183,7,8,183.333,8.33333
13761947,-1812127932,6,12,162.5,0,162.5,6,12,162.5,0
13759487,972495684,6,19,169.792,-9,160.792,6,10,160.417,-9.375
3406603,1358830404,7,4,179.167,0,179.167,7,4,179.167,0
12514311,-1561912252,4,14,114.583,-2,112.583,4,12,112.5,-2.08334
14155355,1795038020,8,0,200,-1,199,7,23,198.958,-1.04167
14285271,1375607876,7,9,184.375,2,186.375,7,11,186.458,2.08333
16644346,-1401086652,7,12,187.5,2,189.5,7,14,189.583,2.08333
15987223,-1816191420,5,21,146.875,-2,144.875,5,19,144.792,-2.08333
4062955,-1460986812,4,23,123.958,8,131.958,5,7,132.292,8.33334
16380267,954146116,5,16,141.667,-2,139.667,5,14,139.583,-2.08334
5633039,837229636,3,20,95.8333,-7,88.8333,3,13,88.5417,-7.29167
12450715,-1732306364,6,23,173.958,-2,171.958,6,21,171.875,-2.08333
16118667,1759976516,5,14,139.583,1,140.583,5,15,140.625,1.04167
16514327,-2088887740,7,10,185.417,-2,183.417,7,8,183.333,-2.08334
7469818,578624836,7,10,185.417,-7,178.417,7,3,178.125,-7.29167
12514183,-1536746428,4,17,117.708,-8,109.708,4,9,109.375,-8.33334
5700735,444407364,7,14,189.583,-8,181.583,7,6,181.25,-8.33333
15859371,-1594025404,7,14,189.583,8,197.583,7,22,197.917,8.33334
8125611,-2126832572,5,12,137.5,10,147.5,5,22,147.917,10.4167
14417267,2029854532,7,11,186.458,-6,180.458,7,5,180.208,-6.25
12319463,452402500,7,17,192.708,-7,185.708,7,10,185.417,-7.29166
11793879,2050693700,5,9,134.375,0,134.375,5,9,134.375,0
5633778,955718980,6,18,168.75,-2,166.75,6,16,166.667,-2.08333
14612891,838474820,4,22,122.917,7,129.917,5,5,130.208,7.29166
11989567,-1401021628,7,2,177.083,-2,175.083,7,0,175,-2.08333
14414395,-1535501244,5,18,143.75,-10,133.75,5,8,133.333,-10.4167
13758991,838670916,6,13,163.542,3,166.542,6,16,166.667,3.125
14089223,1090132548,5,8,133.333,8,141.333,5,16,141.667,8.33334
11926727,-1560732860,5,21,146.875,-8,138.875,5,13,138.542,-8.33333
14351079,-2088886716,7,6,181.25,-5,176.25,7,1,176.042,-5.20833
16381199,746397508,6,14,164.583,10,174.583,7,0,175,10.4167
6156679,-1539368124,7,2,177.083,-3,174.083,6,23,173.958,-3.125
7797355,863837252,6,18,168.75,-8,160.75,6,10,160.417,-8.33333
11924827,-1460724668,6,19,169.792,-10,159.792,6,9,159.375,-10.4167
14547699,696065092,6,15,165.625,2,167.625,6,17,167.708,2.08333
3275287,612245316,7,3,178.125,7,185.125,7,10,185.417,7.29167
3407095,842996292,5,21,146.875,-9,137.875,5,12,137.5,-9.375
14086919,1777802564,8,16,216.667,-4,212.667,8,12,212.5,-4.16667
11990387,1937185604,7,21,196.875,5,201.875,8,2,202.083,5.20833
3799511,-1847649724,5,14,139.583,-7,132.583,5,7,132.292,-7.29166
14284815,1098717764,7,15,190.625,-6,184.625,7,9,184.375,-6.25
12516075,-1703469500,7,19,194.792,-6,188.792,7,13,188.542,-6.25
12185771,1761156164,6,23,173.958,-8,165.958,6,15,165.625,-8.33333
5701127,1130306884,6,16,166.667,-2,164.667,6,14,164.583,-2.08334
5633010,578232132,7,18,193.75,-4,189.75,7,14,189.583,-4.16667
14285979,444013892,7,18,193.75,-9,184.75,7,9,184.375,-9.375
7600879,1526144068,7,18,193.75,-7,186.75,7,11,186.458,-7.29167
3798615,1123949636,7,3,178.125,6,184.125,7,9,184.375,6.25
11663567,-1854006716,5,21,146.875,3,149.875,6,0,150,3.125
7797787,610213444,6,15,165.625,0,165.625,6,15,165.625,0
12515834,1488920388,6,22,172.917,0,172.917,6,22,172.917,0
14285739,-1828906428,6,8,158.333,-7,151.333,6,1,151.042,-7.29166
4059863,960437828,6,1,151.042,4,155.042,6,5,155.208,4.16666
11927055,1407654724,4,14,114.583,-4,110.583,4,10,110.417,-4.16667
16513599,1497308484,6,23,173.958,1,174.958,7,0,175,1.04167
15987435,-1703469756,7,17,192.708,6,198.708,7,23,198.958,6.25
14349015,1499404868,6,15,165.625,-3,162.625,6,12,162.5,-3.125
16511643,-1444995772,6,12,162.5,0,162.5,6,12,162.5,0
3669735,2080185668,7,13,188.542,0,188.542,7,13,188.542,0
14023083,-1535501756,5,14,139.583,-6,133.583,5,8,133.333,-6.25
3865131,2054888260,6,11,161.458,7,168.458,6,18,168.75,7.29167
14023287,-2072830908,6,5,155.208,-1,154.208,6,4,154.167,-1.04166
3273707,-2088953020,7,15,190.625,2,192.625,7,17,192.708,2.08333
11795207,-1561126332,6,5,155.208,0,155.208,6,5,155.208,0
